Cod_Secao;Cod_Divisao;Cod_Grupo;Cod_Classe;Nome_Secao;Nome_Divisao;Nome_Grupo;Nome_Classe
J;58;582;58298;INFORMAÇÃO E COMUNICAÇÃO;EDIÇÃO E EDIÇÃO INTEGRADA À IMPRESSÃO;Edição integrada à impressão de livros, jornais, revistas e outras publicações;Edição integrada à impressão de cadastros, listas e outros produtos gráficos
J;59;591;59111;INFORMAÇÃO E COMUNICAÇÃO;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";Atividades cinematográficas, produção de vídeos e de programas de televisão;Atividades de produção cinematográfica, de vídeos e de programas de televisão
J;59;591;59120;INFORMAÇÃO E COMUNICAÇÃO;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";Atividades cinematográficas, produção de vídeos e de programas de televisão;Atividades de pós-produção cinematográfica, de vídeos e de programas de televisão
J;59;591;59138;INFORMAÇÃO E COMUNICAÇÃO;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";Atividades cinematográficas, produção de vídeos e de programas de televisão;Distribuição cinematográfica, de vídeo e de programas de televisão
J;59;591;59146;INFORMAÇÃO E COMUNICAÇÃO;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";Atividades cinematográficas, produção de vídeos e de programas de televisão;Atividades de exibição cinematográfica
J;59;592;59201;INFORMAÇÃO E COMUNICAÇÃO;"ATIVIDADES CINEMATOGRÁFICAS, PRODUÇÃO DE VÍDEOS E DE PROGRAMAS DE TELEVISÃO; GRAVAÇÃO DE SOM E EDIÇÃO DE MÚSICA";Atividades de gravação de som e de edição de música;Atividades de gravação de som e de edição de música
J;60;601;60101;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE RÁDIO E DE TELEVISÃO;Atividades de rádio;Atividades de rádio
J;60;602;60217;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE RÁDIO E DE TELEVISÃO;Atividades de televisão;Atividades de televisão aberta
J;60;602;60225;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE RÁDIO E DE TELEVISÃO;Atividades de televisão;Programadoras e atividades relacionadas à televisão por assinatura
J;61;611;61108;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Telecomunicações por fio;Telecomunicações por fio
J;61;612;61205;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Telecomunicações sem fio;Telecomunicações sem fio
J;61;613;61302;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Telecomunicações por satélite;Telecomunicações por satélite
J;61;614;61418;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Operadoras de televisão por assinatura;Operadoras de televisão por assinatura por cabo
J;61;614;61426;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Operadoras de televisão por assinatura;Operadoras de televisão por assinatura por microondas
J;61;614;61434;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Operadoras de televisão por assinatura;Operadoras de televisão por assinatura por satélite
J;61;619;61906;INFORMAÇÃO E COMUNICAÇÃO;TELECOMUNICAÇÕES;Outras atividades de telecomunicações;Outras atividades de telecomunicações
J;62;620;62015;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO;Atividades dos serviços de tecnologia da informação;Desenvolvimento de programas de computador sob encomenda
J;62;620;62023;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO;Atividades dos serviços de tecnologia da informação;Desenvolvimento e licenciamento de programas de computador customizáveis
J;62;620;62031;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO;Atividades dos serviços de tecnologia da informação;Desenvolvimento e licenciamento de programas de computador não-customizáveis
J;62;620;62040;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO;Atividades dos serviços de tecnologia da informação;Consultoria em tecnologia da informação
J;62;620;62091;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DOS SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO;Atividades dos serviços de tecnologia da informação;Suporte técnico, manutenção e outros serviços em tecnologia da informação
J;63;631;63119;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO;Tratamento de dados, hospedagem na internet e outras atividades relacionadas;Tratamento de dados, provedores de serviços de aplicação e serviços de hospedagem na internet
J;63;631;63194;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO;Tratamento de dados, hospedagem na internet e outras atividades relacionadas;Portais, provedores de conteúdo e outros serviços de informação na internet
J;63;639;63917;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO;Outras atividades de prestação de serviços de informação;Agências de notícias
J;63;639;63992;INFORMAÇÃO E COMUNICAÇÃO;ATIVIDADES DE PRESTAÇÃO DE SERVIÇOS DE INFORMAÇÃO;Outras atividades de prestação de serviços de informação;Outras atividades de prestação de serviços de informação não especificadas anteriormente
K;64;641;64107;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Banco Central;Banco Central
K;64;642;64212;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação monetária - depósitos à vista;Bancos comerciais
K;64;642;64221;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação monetária - depósitos à vista;Bancos múltiplos, com carteira comercial
K;64;642;64239;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação monetária - depósitos à vista;Caixas econômicas
K;64;642;64247;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação monetária - depósitos à vista;Crédito cooperativo
K;64;643;64310;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Bancos múltiplos, sem carteira comercial
K;64;643;64328;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Bancos de investimento
K;64;643;64336;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Bancos de desenvolvimento
K;64;643;64344;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Agências de fomento
K;64;643;64352;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Crédito imobiliário
K;64;643;64361;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Sociedades de crédito, financiamento e investimento - financeiras
K;64;643;64379;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Sociedades de crédito ao microempreendedor
K;64;643;64387;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Intermediação não-monetária - outros instrumentos de captação;Bancos de câmbio e outras instituições de intermediação não-monetária
K;64;644;64409;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Arrendamento mercantil;Arrendamento mercantil
K;64;645;64506;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Sociedades de capitalização;Sociedades de capitalização
K;64;646;64611;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de sociedades de participação;Holdings de instituições financeiras
K;64;646;64620;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de sociedades de participação;Holdings de instituições não-financeiras
K;64;646;64638;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de sociedades de participação;Outras sociedades de participação, exceto holdings
K;64;647;64701;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Fundos de investimento;Fundos de investimento
K;64;649;64913;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de serviços financeiros não especificadas anteriormente;Sociedades de fomento mercantil - factoring
K;64;649;64921;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de serviços financeiros não especificadas anteriormente;Securitização de créditos
K;64;649;64930;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de serviços financeiros não especificadas anteriormente;Administração de consórcios para aquisição de bens e direitos
K;64;649;64999;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES DE SERVIÇOS FINANCEIROS;Atividades de serviços financeiros não especificadas anteriormente;Outras atividades de serviços financeiros não especificadas anteriormente
K;65;651;65111;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Seguros de vida e não-vida;Seguros de vida
K;65;651;65120;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Seguros de vida e não-vida;Seguros não-vida
K;65;652;65201;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Seguros-saúde;Seguros-saúde
K;65;653;65308;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Resseguros;Resseguros
K;65;654;65413;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Previdência complementar;Previdência complementar fechada
K;65;654;65421;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Previdência complementar;Previdência complementar aberta
K;65;655;65502;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;SEGUROS, RESSEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Planos de saúde;Planos de saúde
K;66;661;66118;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos serviços financeiros;Administração de bolsas e mercados de balcão organizados
K;66;661;66126;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos serviços financeiros;Atividades de intermediários em transações de títulos, valores mobiliários e mercadorias
K;66;661;66134;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos serviços financeiros;Administração de cartões de crédito
K;66;661;66193;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos serviços financeiros;Atividades auxiliares dos serviços financeiros não especificadas anteriormente
K;66;662;66215;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde;Avaliação de riscos e perdas
K;66;662;66223;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde;Corretores e agentes de seguros, de planos de previdência complementar e de saúde
K;66;662;66291;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde;Atividades auxiliares dos seguros, da previdência complementar e dos planos de saúde não especificadas anteriormente
K;66;663;66304;ATIVIDADES FINANCEIRAS, DE SEGUROS E SERVIÇOS RELACIONADOS;ATIVIDADES AUXILIARES DOS SERVIÇOS FINANCEIROS, SEGUROS, PREVIDÊNCIA COMPLEMENTAR E PLANOS DE SAÚDE;Atividades de administração de fundos por contrato ou comissão;Atividades de administração de fundos por contrato ou comissão
L;68;681;68102;ATIVIDADES IMOBILIÁRIAS;ATIVIDADES IMOBILIÁRIAS;Atividades imobiliárias de imóveis próprios;Atividades imobiliárias de imóveis próprios
L;68;682;68218;ATIVIDADES IMOBILIÁRIAS;ATIVIDADES IMOBILIÁRIAS;Atividades imobiliárias por contrato ou comissão;Intermediação na compra, venda e aluguel de imóveis
L;68;682;68226;ATIVIDADES IMOBILIÁRIAS;ATIVIDADES IMOBILIÁRIAS;Atividades imobiliárias por contrato ou comissão;Gestão e administração da propriedade imobiliária
M;69;691;69117;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA;Atividades jurídicas;Atividades jurídicas, exceto cartórios
M;69;691;69125;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA;Atividades jurídicas;Cartórios
M;69;692;69206;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA;Atividades de contabilidade, consultoria e auditoria contábil e tributária;Atividades de contabilidade, consultoria e auditoria contábil e tributária
M;70;701;70107;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL;Sedes de empresas e unidades administrativas locais;Sedes de empresas e unidades administrativas locais
M;70;702;70204;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;ATIVIDADES DE SEDES DE EMPRESAS E DE CONSULTORIA EM GESTÃO EMPRESARIAL;Atividades de consultoria em gestão empresarial;Atividades de consultoria em gestão empresarial
M;71;711;71111;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS";Serviços de arquitetura e engenharia e atividades técnicas relacionadas;Serviços de arquitetura
M;71;711;71120;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS";Serviços de arquitetura e engenharia e atividades técnicas relacionadas;Serviços de engenharia
M;71;711;71197;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS";Serviços de arquitetura e engenharia e atividades técnicas relacionadas;Atividades técnicas relacionadas à arquitetura e engenharia
M;71;712;71201;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;"SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS";Testes e análises técnicas;Testes e análises técnicas
M;72;721;72100;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;PESQUISA E DESENVOLVIMENTO CIENTÍFICO;Pesquisa e desenvolvimento experimental em ciências físicas e naturais;Pesquisa e desenvolvimento experimental em ciências físicas e naturais
M;72;722;72207;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;PESQUISA E DESENVOLVIMENTO CIENTÍFICO;Pesquisa e desenvolvimento experimental em ciências sociais e humanas;Pesquisa e desenvolvimento experimental em ciências sociais e humanas
M;73;731;73114;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;PUBLICIDADE E PESQUISA DE MERCADO;Publicidade;Agências de publicidade
M;73;731;73122;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;PUBLICIDADE E PESQUISA DE MERCADO;Publicidade;Agenciamento de espaços para publicidade, exceto em veículos de comunicação
M;73;731;73190;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;PUBLICIDADE E PESQUISA DE MERCADO;Publicidade;Atividades de publicidade não especificadas anteriormente
M;73;732;73203;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;PUBLICIDADE E PESQUISA DE MERCADO;Pesquisas de mercado e de opinião pública;Pesquisas de mercado e de opinião pública
M;74;741;74102;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;Design e decoração de interiores;Design e decoração de interiores
M;74;742;74200;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;Atividades fotográficas e similares;Atividades fotográficas e similares
M;74;749;74901;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;OUTRAS ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;Atividades profissionais, científicas e técnicas não especificadas anteriormente;Atividades profissionais, científicas e técnicas não especificadas anteriormente
M;75;750;75001;ATIVIDADES PROFISSIONAIS, CIENTÍFICAS E TÉCNICAS;ATIVIDADES VETERINÁRIAS;Atividades veterinárias;Atividades veterinárias
N;77;771;77110;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Locação de meios de transporte sem condutor;Locação de automóveis sem condutor
N;77;771;77195;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Locação de meios de transporte sem condutor;Locação de meios de transporte, exceto automóveis, sem condutor
N;77;772;77217;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de objetos pessoais e domésticos;Aluguel de equipamentos recreativos e esportivos
N;77;772;77225;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de objetos pessoais e domésticos;Aluguel de fitas de vídeo, DVDs e similares
N;77;772;77233;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de objetos pessoais e domésticos;Aluguel de objetos do vestuário, jóias e acessórios
N;77;772;77292;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de objetos pessoais e domésticos;Aluguel de objetos pessoais e domésticos não especificados anteriormente
N;77;773;77314;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de máquinas e equipamentos sem operador;Aluguel de máquinas e equipamentos agrícolas sem operador
N;77;773;77322;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de máquinas e equipamentos sem operador;Aluguel de máquinas e equipamentos para construção sem operador
N;77;773;77331;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de máquinas e equipamentos sem operador;Aluguel de máquinas e equipamentos para escritório
N;77;773;77390;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Aluguel de máquinas e equipamentos sem operador;Aluguel de máquinas e equipamentos não especificados anteriormente
N;77;774;77403;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ALUGUÉIS NÃO-IMOBILIÁRIOS E GESTÃO DE ATIVOS INTANGÍVEIS NÃO-FINANCEIROS;Gestão de ativos intangíveis não-financeiros;Gestão de ativos intangíveis não-financeiros
N;78;781;78108;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA;Seleção e agenciamento de mão-de-obra;Seleção e agenciamento de mão-de-obra
N;78;782;78205;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA;Locação de mão-de-obra temporária;Locação de mão-de-obra temporária
N;78;783;78302;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SELEÇÃO, AGENCIAMENTO E LOCAÇÃO DE MÃO-DE-OBRA;Fornecimento e gestão de recursos humanos para terceiros;Fornecimento e gestão de recursos humanos para terceiros
N;79;791;79112;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS;Agências de viagens e operadores turísticos;Agências de viagens
N;79;791;79121;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS;Agências de viagens e operadores turísticos;Operadores turísticos
N;79;799;79902;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;AGÊNCIAS DE VIAGENS, OPERADORES TURÍSTICOS E SERVIÇOS DE RESERVAS;Serviços de reservas e outros serviços de turismo não especificados anteriormente;Serviços de reservas e outros serviços de turismo não especificados anteriormente
N;80;801;80111;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;Atividades de vigilância, segurança privada e transporte de valores;Atividades de vigilância e segurança privada
N;80;801;80129;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;Atividades de vigilância, segurança privada e transporte de valores;Atividades de transporte de valores
N;80;802;80200;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;Atividades de monitoramento de sistemas de segurança;Atividades de monitoramento de sistemas de segurança
N;80;803;80307;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;ATIVIDADES DE VIGILÂNCIA, SEGURANÇA E INVESTIGAÇÃO;Atividades de investigação particular;Atividades de investigação particular
N;81;811;81117;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;Serviços combinados para apoio a edifícios;Serviços combinados para apoio a edifícios, exceto condomínios prediais
N;81;811;81125;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;Serviços combinados para apoio a edifícios;Condomínios prediais
N;81;812;81214;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;Atividades de limpeza;Limpeza em prédios e em domicílios
N;81;812;81222;ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES;SERVIÇOS PARA EDIFÍCIOS E ATIVIDADES PAISAGÍSTICAS;Atividades de limpeza;Imunização e controle de pragas urbanas
